	Sound_file	Length (s)	Transcription	nr_words	words per second	identifier	hotwords	inference
60	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/238_20141016.wav	23	the entire council is leaving, so if you could go quietly, during the parliaments’ last mandate, the working documents have been presented by three previous rapporteurs, today the LIBE committee is going to hold an exchange reviews on all thee draft directives, so first we are going to hear from the council on the state of play, if any of them are remaining	63	2.73913043478261	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	the entire council is leaving si ec ec ni gal quitely during parliaments last mandate the working documents have been presented by three previous rapporteurs today the libe committee is going to hold an exchange of views on all three draft directives so first we are going to hear from the council on the state of play if any of them eu remaining de de eu eu
61	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/240_20141016.wav	21	so I am going straight to Olympia Monaco now. (…) Good morning everyone, I am Olympia Monaco, I am a judge, I have been a public magistrate, and now I work for the ministry for justice, at the moment and we look at international	44	2.0952380952381	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	ppe de uk dg morning everyone i malin pa monico i judge i have been a public mera stred and ni work for the ministry for justice at the moment an we look at international
62	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/241_20141016.wav	18	legislation, and I’d like to thank you for the invitation to attend this meeting, it is an honor to be here today and to tell you about what we are doing in the council on the two proposals that we started to work on under our presidency.	47	2.61111111111111	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	the legislation ni would like to thank you for the invitation to attend this meeting it is an honour to be here today and to tell you about what we are doing in the council on the two proposals that we started to work on under our presidency ms
63	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/242_20141016.wav	22	and then to tell you about the file on rights of minors and that was started under the Greek presidency with a first reading, now firstly I can say that the Italian presidency has supported and will support all of these three proposals, we think that they are very very important.	51	2.31818181818182	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	and then to tell you about the file on rights of minors and that was started under the greek presidency with eu first reading firstly i can say that the italian presidency has supported and will support all of these three proposals we think that they are very very important eu eu
64	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/243_20141016.wav	15	we think it’s important to have a very high level of European legislation on the guarantees for procedural rights, and that’s one of our priorities, and this is why we are	31	2.06666666666667	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	ms we think it is important to have a very high level of european legislation on the guarantees for procedural rights and that is one of our priorities and this is why we eu
65	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/244_20141016.wav	28	doing everything we can to conclude the negotiation on both of these directives, one on the presumption of innocence, and the (…) children, and we want to be able to wrap that up by December, by the end of our presidency. And we are also keen to work with you on the file for minors. I was an Italian delegate, that took part in negotiations under the Greek presidency on this. 	72	2.57142857142857	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	during everything we can to conclude the negotiations on both of these directives one on the presumption of innocence and the one covering children and we want to up to uk that up by december by the end of our presidency and we are also keing to work with you on the file for minors i was an italian delegate uk part in negotiations under the greek presidency on ms ana the home eu eu
66	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/245_20141016.wav	18	we are hoping to start work with you on this file, there have been technical reasons connected to the recent elections which mean that we haven’t been able to start this formally with the parliament. But we are ready and we do want to do that as soon as possible.	50	2.77777777777778	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	we are hoping to start work with eu on this file there have been technical reasons connected to the recent elections which mean that we have not been able to start this formally with parliament but we are ready and we do want to do that as soon as possible ms eu eu
67	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/246_20141016.wav	25	now, I’ll look at these three files, I will give you some information about the key points, and the key areas for discussion in council, I’ll start with  the presumption of innocence, because I chaired the working party on that, and I can tell you that this proposal has received a lot of support in the council.	58	2.32	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	de ppe de ni lee look at these three files ni al give eu some information about the key points and the key areas for a discussion in council i eu start with the presumption of innocence because i chair the working party on that ni can tell you that this proposal has received a lot of support in the council ms eu
68	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/247_20141016.wav	15	during the negotiations, there haven’t been any major specific problems, there aren’t technical legal issues that are difficult to deal with, that’s often the case whenever you are looking at 	31	2.06666666666667	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	during the negotiations are have not been any major specific problems the ran technical legal issues that are very difficult to deal with that is often the case whenever eu are looking at eu
69	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/248_20141016.wav	20	principles of case law coming from the European court, and we have had cooperation from the member states on the commission text here, and we hope that we can reach an agreement, that will be a general one on the text, at the moment we are currently looking at	49	2.45	20141016	nathalie|ska|carlos|paevakorra|europol|pirmininko|bueso|niedermuller|nagy|druge|gabriel|eu|vozemberg|sippel|fulco|council|terricabras|gruppernas|caterina|uk|wikstrom|nunes|servicio|soraya|sekretariat|malin|ecr|strasbourg|rapporteurs|italian|bodil|frutos|dittoni|chinnici|vergiat|secretariat|monika|teises|ms|potpredsjednik|gerard|maffezzoli|tomas|lauristin|sg|mlinar|kostas|murphy|barbara|european|vicky|rachida|dalli|avustaja|brussels|kancelar|deprez|antall|agustin|kinga|stevens|chair|michal|jussi|keller|united|valiokunnan|home|liberties|diaz|garcia|iliana|mariya|udo|miltiadis|ostatni|pogliese|juristischer|ec|sophia|fernando|marju|claude|cecilia|dati|kancelaria|pyke|affairs|dyrekcja|vara|oikeudellinen|raffaelli|tittoni|jaegher|otras|spinelli|des|gomez|hortefeux|dg|salvatore|voigt|corrao|louis|mezquiriz|winberg|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ni|voss|harald|system|libe|ballegooij|nenickova|oren|kyrkos|ignazio|generalsekretaerens|rapporteur|jones|cahen|huybreghts|du|engel|birgit|einladung|jozsef|moraes|helga|kashetu|fajon|angelika|chrysogonos|komiteto|mera|jong|ngl|citas|hohlmeier|maury|aguilar|boni|lorenzo|peter|nations|juan|axel|kampouroglou|puheenjohtajan|formandens|bjork|coelho|ferrara|kutsel|kepviselocsoportok|michel|monico|politicnih|efdd|wydzial|filiz|outras|vanfleteren|tanja|post|mejborn|kristina|domenico|punkt|komitejas|altri|de|civil|az|altre|griesbeck|gomes|smorosa|ceballos|kyenge|erbeznik|shaw|poliittisten|consuegra|elissavet|voorzitter|ppe|hyusmenova|kabinett|presidency|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|hansson|kudrycka|regulation|muut|odbora|lopez|zdechovsky|lee|van|maeijer|glatigny|jacob|mediterranean|frank|auf|secretaire|comissao|laborde|segreteria|dennis|justice|fotitkari|laura|ana|membru	the principles of case law coming from the european court de have had cooperation from the member states on the commission text her and we hope that we can reach an agreement that will be a general one on the text at the moment we are currently looking at
70	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/129_20141106.wav	30	but the term national security is used in a wide range of laws, and indeed international agreements, as a a ground for exceptions to the rules, very often rules like fundamental rights, transparency, you know, citizens rights, legal protection, what have you. So if we have grounds for exceptions to our	51	1.7	20141106	nathalie|fosdal|carlos|paevakorra|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sargentini|sippel|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|ecr|union|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|rachida|roberta|dalli|avustaja|science|brussels|petr|deprez|kancelar|huybrechts|kinga|stevens|michal|chair|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|hohlmeier|archimedes|matera|boni|lorenzo|sylvie|office|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	eu the term national security is used ana wide range of laws and de international agreements as a ground for exceptions to the rules very often rules uk fundamental rights de transparency eu citizens rights legal protection what have eu so if we have grounds for exceptions to eu eu
